chrom	start	end	hgnc_symbol	hgnc_id	region_type
chr12	43835081	43836080	TMEM117	25308	promoter
chr12	44876316	44877315	NELL2	7751	promoter
chr12	45051100	45052099	DBX2	33186	promoter
chr12	45215095	45216094	ANO6	25240	promoter
chr12	45728706	45729705	ARID2	18037	promoter
chr12	45990575	45991574	SCAF11	10784	promoter
chr12	46269044	46270043	SLC38A1	13447	promoter
chr12	46372774	46373773	SLC38A2	13448	promoter
chr12	46825998	46826997	SLC38A4	14679	promoter
chr12	47078621	47079620	PCED1B	28255	promoter
chr12	47079960	47080959	AMIGO2	24073	promoter
chr12	47706031	47707030	RPAP3	26151	promoter
chr12	47725491	47726490	ENDOU	14369	promoter
chr12	47772238	47773237	SLC48A1	26035	promoter
chr12	47758881	47759880	RAPGEF3	16629	promoter
chr12	47819904	47820903	HDAC7	14067	promoter
chr12	47904995	47905994	VDR	12679	promoter
chr12	47962596	47963595	TMEM106C	28775	promoter
chr12	48004477	48005476	COL2A1	2200	promoter
chr12	48118364	48119363	PFKM	8877	promoter
chr12	48106080	48107079	SENP1	17927	promoter
chr12	48157516	48158515	ASB8	17183	promoter
chr12	48182644	48183643	CCDC184	33749	promoter
chr12	48203293	48204292	OR10AD1	14819	promoter
chr12	48327980	48328979	H1-7	24893	promoter
chr12	48350920	48351919	ZNF641	31834	promoter
chr12	48471559	48472558	ANP32D	16676	promoter
chr12	48481498	48482497	C12orf54	28553	promoter
chr12	48524632	48525631	OR8S1	19628	promoter
chr12	48558882	48559881	OR5BS1P	19627	promoter
chr12	48570047	48571046	LALBA	6480	promoter
chr12	48682239	48683238	KANSL2	26024	promoter
chr12	48716708	48717707	CCNT1	1599	promoter
chr12	48726435	48727434	SPMIP11	48628	promoter
chr12	48789090	48790089	ADCY6	237	promoter
chr12	48817496	48818495	CACNB3	1403	promoter
chr12	48852164	48853163	DDX23	17347	promoter
chr12	48865871	48866870	RND1	18314	promoter
chr12	48903133	48904132	CCDC65	29937	promoter
chr12	48925493	48926492	FKBP11	18624	promoter
chr12	48957488	48958487	ARF3	654	promoter
chr12	48971736	48972735	WNT10B	12775	promoter
chr12	48977322	48978321	WNT1	12774	promoter
chr12	48999376	49000375	DDN	24458	promoter
chr12	49018777	49019776	PRKAG1	9385	promoter
chr12	49060795	49061794	KMT2D	7133	promoter
chr12	49069980	49070979	RHEBL1	21166	promoter
chr12	49094802	49095801	DHH	2865	promoter
chr12	49110848	49111847	LMBR1L	18268	promoter
chr12	49131396	49132395	TUBA1B	18809	promoter
chr12	49264082	49265081	TUBA1C	20768	promoter
chr12	49189081	49190080	TUBA1A	20766	promoter
chr12	49294147	49295146	PRPH	9461	promoter
chr12	49322255	49323254	TROAP	12327	promoter
chr12	49337189	49338188	C1QL4	31416	promoter
chr12	49345888	49346887	DNAJC22	25802	promoter
chr12	49366462	49367461	SPATS2	18650	promoter
chr12	49538030	49539029	KCNH3	6252	promoter
chr12	49568143	49569142	MCRS1	6960	promoter
chr12	49622561	49623560	PRPF40B	25031	promoter
chr12	49605640	49606639	FAM186B	25296	promoter
chr12	49740557	49741556	TMBIM6	11723	promoter
chr12	49707406	49708405	FMNL3	23698	promoter
chr12	49828414	49829413	NCKAP5L	29321	promoter
chr12	49843107	49844106	BCDIN3D	27050	promoter
chr12	49903901	49904900	FAIM2	17067	promoter
chr12	49949737	49950736	AQP2	634	promoter
chr12	49960872	49961871	AQP5	638	promoter
chr12	49971947	49972946	AQP6	639	promoter
chr12	50025495	50026494	RACGAP1	9804	promoter
chr12	50056596	50057595	ASIC1	100	promoter
chr12	50084342	50085341	SMARCD1	11106	promoter
chr12	50103008	50104007	GPD1	4455	promoter
chr12	50111236	50112235	COX14	28216	promoter
chr12	50167370	50168369	CERS5	23749	promoter
chr12	50283521	50284520	LIMA1	24636	promoter
chr12	50399885	50400884	LARP4	24320	promoter
chr12	50396610	50397609	FAM186A	26980	promoter
chr12	50503985	50504984	DIP2B	29284	promoter
chr12	50763101	50764100	ATF1	783	promoter
chr12	50841926	50842925	TMPRSS12	28779	promoter
chr12	50924015	50925014	TMT1A	24550	promoter
chr12	50951544	50952543	HIGD1C	28044	promoter
chr12	51026385	51027384	SLC11A2	10908	promoter
chr12	51047327	51048326	LETMD1	24241	promoter
chr12	51083597	51084596	CSRNP2	16006	promoter
chr12	51173136	51174135	TFCP2	11748	promoter
chr12	51218063	51219062	POU6F1	9224	promoter
chr12	51237826	51238825	DAZAP2	2684	promoter
chr12	51270416	51271415	SMAGP	26918	promoter
chr12	51324175	51325174	BIN2	1053	promoter
chr12	51346680	51347679	CELA1	3308	promoter
chr12	51423831	51424830	SLC4A8	11034	promoter
chr12	51391407	51392406	GALNT6	4128	promoter
chr12	51590233	51591232	SCN8A	10596	promoter
chr12	51814926	51815925	TMDD1	53646	promoter
chr12	51848719	51849718	FIGNL2	13287	promoter
chr12	51887103	51888102	ANKRD33	13788	promoter
chr12	51906504	51907503	ACVRL1	175	promoter
chr12	51950699	51951698	ACVR1B	172	promoter
chr12	52005946	52006945	TAMALIN	18707	promoter
chr12	52050442	52051441	NR4A1	7980	promoter
chr12	52068978	52069977	ATG101	25679	promoter
chr12	52078704	52079703	SMIM41	54075	promoter
chr12	52192015	52193014	KRT80	27056	promoter
chr12	52232243	52233242	KRT7	6445	promoter
chr12	52273645	52274644	KRT86	6463	promoter
chr12	52291535	52292534	KRT81	6458	promoter
chr12	52321399	52322398	KRT83	6460	promoter
chr12	52367482	52368481	KRT85	6462	promoter
chr12	52385653	52386652	KRT84	6461	promoter
chr12	52406336	52407335	KRT82	6459	promoter
chr12	52434372	52435371	KRT75	24431	promoter
chr12	52452147	52453146	KRT6B	6444	promoter
chr12	52473806	52474805	KRT6C	20406	promoter
chr12	52493258	52494257	KRT6A	6443	promoter
chr12	52520395	52521394	KRT5	6442	promoter
chr12	52553146	52554145	KRT71	28927	promoter
chr12	52573844	52574843	KRT74	28929	promoter
chr12	52601464	52602463	KRT72	28932	promoter
chr12	52618560	52619559	KRT73	28928	promoter
chr12	52652212	52653211	KRT2	6439	promoter
chr12	52680408	52681407	KRT1	6412	promoter
chr12	52703525	52704524	KRT77	20411	promoter
chr12	52777346	52778345	KRT76	24430	promoter
chr12	52796118	52797117	KRT3	6440	promoter
chr12	52814117	52815116	KRT4	6441	promoter
chr12	52834312	52835311	KRT79	28930	promoter
chr12	52848995	52849994	KRT78	28926	promoter
chr12	52948118	52949117	KRT18	6430	promoter
chr12	52905077	52906076	KRT8	6446	promoter
chr12	53005456	53006455	EIF4B	3285	promoter
chr12	53049065	53050064	TNS2	19737	promoter
chr12	53079391	53080390	SPRYD3	25920	promoter
chr12	53096667	53097666	IGFBP6	5475	promoter
chr12	53102486	53103485	SOAT2	11178	promoter
chr12	53179722	53180721	ZNF740	27465	promoter
chr12	53180926	53181925	CSAD	18966	promoter
chr12	53207252	53208251	ITGB7	6162	promoter
chr12	53232210	53233209	RARG	9866	promoter
chr12	53251095	53252094	MFSD5	28156	promoter
chr12	53267299	53268298	ESPL1	16856	promoter
chr12	53294542	53295541	PFDN5	8869	promoter
chr12	53298695	53299694	MYG1	17590	promoter
chr12	53321611	53322610	AAAS	13666	promoter
chr12	53336355	53337354	SP7	17321	promoter
chr12	53379176	53380175	SP1	11205	promoter
chr12	53422855	53423854	AMHR2	465	promoter
chr12	53440734	53441733	PRR13	24528	promoter
chr12	53451102	53452101	PCBP2	8648	promoter
chr12	53499459	53500458	MAP3K12	6851	promoter
chr12	53500283	53501282	TARBP2	11569	promoter
chr12	53507485	53508484	NPFF	7901	promoter
chr12	53626383	53627382	ATF7	792	promoter
chr12	53676084	53677083	ATP5MC2	842	promoter
chr12	53727453	53728452	CALCOCO1	29306	promoter
chr12	53937831	53938830	HOXC13	5125	promoter
chr12	53953903	53954902	HOXC12	5124	promoter
chr12	53972126	53973125	HOXC11	5123	promoter
chr12	53984146	53985145	HOXC10	5122	promoter
chr12	54027440	54028439	HOXC6	5128	promoter
chr12	53999161	54000160	HOXC9	5130	promoter
chr12	54007985	54008984	HOXC8	5129	promoter
chr12	54052835	54053834	HOXC4	5126	promoter
chr12	54032050	54033049	HOXC5	5127	promoter
chr12	54188986	54189985	SMUG1	17148	promoter
chr12	54280123	54281122	CBX5	1555	promoter
chr12	54279726	54280725	HNRNPA1	5031	promoter
chr12	54301016	54302015	NFE2	7780	promoter
chr12	54324131	54325130	COPZ1	2243	promoter
chr12	54364487	54365486	GPR84	4535	promoter
chr12	54384734	54385733	ZNF385A	17521	promoter
chr12	54419267	54420266	ITGA5	6141	promoter
chr12	54473603	54474602	GTSF1	26565	promoter
chr12	54496752	54497751	NCKAP1L	4862	promoter
chr12	54548601	54549600	PDE1B	8775	promoter
chr12	54588660	54589659	PPP1R1A	9286	promoter
chr12	54634896	54635895	LACRT	16430	promoter
chr12	54648366	54649365	DCD	14669	promoter
chr12	54853516	54854515	MUCL1	30588	promoter
chr12	54984763	54985762	TESPA1	29109	promoter
chr12	55018974	55019973	NEUROD4	13802	promoter
chr12	55125406	55126405	OR9K2	15339	promoter
chr12	55220025	55221024	OR10A7	15329	promoter
chr12	55243609	55244608	OR6C74	31303	promoter
chr12	55296570	55297569	OR6C6	31293	promoter
chr12	55313343	55314342	OR6C1	8355	promoter
chr12	55329746	55330745	OR6C3	15437	promoter
chr12	55361975	55362974	OR6C75	31304	promoter
chr12	55399529	55400528	OR6C65	31295	promoter
chr12	55425254	55426253	OR6C76	31305	promoter
chr12	55443076	55444075	OR6C2	15436	promoter
chr12	55470139	55471138	OR6C70	31299	promoter
chr12	55491378	55492377	OR6C68	31297	promoter
chr12	55548602	55549601	OR6C4	19632	promoter
chr12	55571468	55572467	OR2AP1	15335	promoter
chr12	55635892	55636891	OR10P1	15378	promoter
chr12	55680736	55681735	TMT1B	28276	promoter
chr12	55715046	55716045	BLOC1S1	4200	promoter
chr12	55707905	55708904	ITGA7	6143	promoter
chr12	55719393	55720392	RDH5	9940	promoter
chr12	55729010	55730009	CD63	1692	promoter
chr12	55742122	55743121	GDF11	4216	promoter
chr12	55817725	55818724	SARNP	24432	promoter
chr12	55817041	55818040	ORMDL2	16037	promoter
chr12	55829588	55830587	DNAJC14	24581	promoter
chr12	55842937	55843936	MMP19	7165	promoter
chr12	55930162	55931161	DGKA	2849	promoter
chr12	55927895	55928894	PYM1	30258	promoter
chr12	55965830	55966829	CDK2	1771	promoter
chr12	55966043	55967042	PMEL	10880	promoter
chr12	55973078	55974077	RAB5B	9784	promoter
chr12	55996276	55997275	SUOX	11460	promoter
chr12	56020043	56021042	IKZF4	13179	promoter
chr12	56040918	56041917	RPS26	10414	promoter
chr12	56079165	56080164	ERBB3	3431	promoter
chr12	56103559	56104558	PA2G4	8550	promoter
chr12	56115633	56116632	RPL41	10354	promoter
chr12	56127267	56128266	ESYT1	29534	promoter
chr12	56117266	56118265	ZC3H10	25893	promoter
chr12	56151587	56152586	MYL6B	29823	promoter
chr12	56157359	56158358	MYL6	7587	promoter
chr12	56189484	56190483	SMARCC2	11105	promoter
chr12	56221923	56222922	RNF41	18401	promoter
chr12	56223342	56224341	NABP2	28412	promoter
chr12	56229051	56230050	SLC39A5	20502	promoter
chr12	56258385	56259384	ANKRD52	26614	promoter
chr12	56265942	56266941	COQ10A	26515	promoter
chr12	56300331	56301330	CS	2422	promoter
chr12	56315989	56316988	CNPY2	13529	promoter
chr12	56334001	56335000	PAN2	20074	promoter
chr12	56337884	56338883	IL23A	15488	promoter
chr12	56360108	56361107	STAT2	11363	promoter
chr12	56362858	56363857	APOF	615	promoter
chr12	56449427	56450426	TIMELESS	11813	promoter
chr12	56467578	56468577	SPRYD4	27468	promoter
chr12	56454658	56455657	MIP	7103	promoter
chr12	56488162	56489161	GLS2	29570	promoter
chr12	56520820	56521819	RBMS2	9909	promoter
chr12	56630327	56631326	BAZ2A	962	promoter
chr12	56645985	56646984	ATP5F1B	830	promoter
chr12	56688285	56689284	PTGES3	16049	promoter
chr12	56725300	56726299	NACA	7629	promoter
chr12	56762324	56763323	HSD17B6	23316	promoter
chr12	56752324	56753323	PRIM1	9369	promoter
chr12	56934409	56935408	SDR9C7	29958	promoter
chr12	56957609	56958608	RDH16	29674	promoter
chr12	56993492	56994491	GPR182	13708	promoter
chr12	57006547	57007546	ZBTB39	29014	promoter
chr12	57016530	57017529	TAC3	11521	promoter
chr12	57050130	57051129	MYO1A	7595	promoter
chr12	57078792	57079791	NEMP1	29001	promoter
chr12	57088114	57089113	NAB2	7627	promoter
chr12	57127483	57128482	LRP1	6692	promoter
chr12	57111363	57112362	STAT6	11368	promoter
chr12	57215794	57216793	NXPH4	8078	promoter
chr12	57228711	57229710	SHMT2	10852	promoter
chr12	57237105	57238104	NDUFA4L2	29836	promoter
chr12	57251188	57252187	STAC3	28423	promoter
chr12	57431044	57432043	R3HDM2	29167	promoter
chr12	57433784	57434783	INHBC	6068	promoter
chr12	57454307	57455306	INHBE	24029	promoter
chr12	57458785	57459784	GLI1	4317	promoter
chr12	57487068	57488067	MARS1	6898	promoter
chr12	57479867	57480866	ARHGAP9	14130	promoter
chr12	57521824	57522823	MBD6	20445	promoter
chr12	57520515	57521514	DDIT3	2726	promoter
chr12	57549044	57550043	KIF5A	6323	promoter
chr12	57547193	57548192	DCTN2	2712	promoter
chr12	57590192	57591191	PIP4K2C	23786	promoter
chr12	57603824	57604823	DTX3	24457	promoter
chr12	57610435	57611434	ARHGEF25	30275	promoter
chr12	57633202	57634201	B4GALNT1	4117	promoter
chr12	57693132	57694131	OS9	16994	promoter
chr12	57744039	57745038	TSPAN31	10539	promoter
chr12	57738743	57739742	AGAP2	16921	promoter
chr12	57754103	57755102	MARCHF9	25139	promoter
chr12	57752311	57753310	CDK4	1773	promoter
chr12	57767079	57768078	CYP27B1	2606	promoter
chr12	57771614	57772613	EEF1AKMT3	24936	promoter
chr12	57772106	57773105	METTL1	7030	promoter
chr12	57781787	57782786	TSFM	12367	promoter
chr12	57818735	57819734	AVIL	14188	promoter
chr12	57846730	57847729	CTDSP2	17077	promoter
chr12	57940567	57941566	ATP23	29452	promoter
chr12	58920505	58921504	LRIG3	30991	promoter
chr12	59595029	59596028	SLC16A7	10928	promoter
chr12	62259404	62260403	USP15	12613	promoter
chr12	62192774	62193773	TAFA2	21589	promoter
chr12	62465826	62466825	MON2	29177	promoter
chr12	62935151	62936150	PPM1H	18583	promoter
chr12	63151202	63152201	AVPR1A	895	promoter
chr12	63668494	63669493	DPY19L2	19414	promoter
chr12	63778909	63779908	RXYLT1	13530	promoter
chr12	63843700	63844699	SRGAP1	17382	promoter
chr12	64222297	64223296	KICS2	26517	promoter
chr12	64390759	64391758	C12orf56	26967	promoter
chr12	64403392	64404391	XPOT	12826	promoter
chr12	64451120	64452119	TBK1	11584	promoter
chr12	64609495	64610494	RASSF3	14271	promoter
chr12	64759407	64760406	GNS	4422	promoter
chr12	64823647	64824646	TBC1D30	29164	promoter
chr12	65121306	65122305	WIF1	18081	promoter
chr12	65168583	65169582	LEMD3	28887	promoter
chr12	65277683	65278682	MSRB3	27375	promoter
chr12	65823483	65824482	HMGA2	5009	promoter
chr12	66130751	66131750	LLPH	28229	promoter
chr12	66169997	66170996	TMBIM4	24257	promoter
chr12	66188214	66189213	IRAK3	17020	promoter
chr12	66301493	66302492	HELB	17196	promoter
chr12	66679077	66680076	GRIP1	18708	promoter
chr12	67268358	67269357	CAND1	30688	promoter
chr12	67647745	67648744	DYRK2	3093	promoter
chr12	68159741	68160740	IFNG	5438	promoter
chr12	68225811	68226810	IL26	17119	promoter
chr12	68253605	68254604	IL22	14900	promoter
chr12	68332363	68333362	MDM1	29917	promoter
chr12	68609899	68610898	RAP1B	9857	promoter
chr12	68685978	68686977	NUP107	29914	promoter
chr12	68745176	68746175	SLC35E3	20864	promoter
chr12	68807177	68808176	MDM2	6973	promoter
chr12	68933172	68934171	CPM	2311	promoter
chr12	69238569	69239568	CPSF6	13871	promoter
chr12	69347381	69348380	LYZ	6740	promoter
chr12	69358743	69359742	YEATS4	24859	promoter
chr12	69469388	69470387	FRS2	16971	promoter
chr12	69584459	69585458	CCT2	1615	promoter
chr12	69610908	69611907	LRRC10	20264	promoter
chr12	69699304	69700303	BEST3	17105	promoter
chr12	69737860	69738859	RAB3IP	16508	promoter
chr12	69824227	69825226	MYRFL	26316	promoter
chr12	70242433	70243432	CNOT2	7878	promoter
chr12	70365290	70366289	KCNMB4	6289	promoter
chr12	70637430	70638429	PTPRB	9665	promoter
chr12	70920739	70921738	PTPRR	9680	promoter
chr12	71438798	71439797	LGR5	4504	promoter
chr12	71158000	71158999	TSPAN8	11855	promoter
chr12	71663301	71664300	THAP2	20854	promoter
chr12	71663849	71664848	ZFC3H1	28328	promoter
chr12	71685082	71686081	TMEM19	25605	promoter
chr12	71753863	71754862	RAB21	18263	promoter
chr12	71838759	71839758	TBC1D15	25694	promoter
chr12	71937845	71938844	TPH2	20692	promoter
chr12	72271370	72272369	TRHDE	30748	promoter
chr12	74536835	74537834	ATXN7L3B	37931	promoter
chr12	75209840	75210839	KCNC2	6234	promoter
chr12	75333670	75334669	GLIPR1L1	28392	promoter
chr12	75330325	75331324	CAPS2	16471	promoter
chr12	75390089	75391088	GLIPR1L2	28592	promoter
chr12	75479755	75480754	GLIPR1	17001	promoter
chr12	75511610	75512609	KRR1	5176	promoter
chr12	76031777	76032776	PHLDA1	8933	promoter
chr12	76084686	76085685	NAP1L1	7637	promoter
chr12	76348416	76349415	BBS10	26291	promoter
chr12	76559772	76560771	OSBPL8	16396	promoter
chr12	76763115	76764114	ZDHHC17	18412	promoter
chr12	76879020	76880019	CSRP2	2470	promoter
chr12	77065570	77066569	E2F7	23820	promoter
chr12	77829894	77830893	NAV3	15998	promoter
chr12	78863774	78864773	SYT1	11509	promoter
chr12	79690965	79691964	PAWR	8614	promoter
chr12	79935098	79936097	PPP1R12A	7618	promoter
chr12	80098537	80099536	OTOGL	26901	promoter
chr12	80443235	80444234	PTPRQ	9679	promoter
chr12	80706634	80707633	MYF6	7566	promoter
chr12	80715912	80716911	MYF5	7565	promoter
chr12	81077079	81078078	ACSS3	24723	promoter
chr12	80937935	80938934	LIN7A	17787	promoter
chr12	81759351	81760350	PPFIA2	9246	promoter
chr12	82357529	82358528	METTL25	26228	promoter
chr12	82358388	82359387	CCDC59	25005	promoter
chr12	82685906	82686905	TMTC2	25440	promoter
chr12	84912800	84913799	SLC6A15	13621	promoter
chr12	85036278	85037277	TSPAN19	31886	promoter
chr12	85035351	85036350	LRRIQ1	25708	promoter
chr12	85279220	85280219	ALX1	1494	promoter
chr12	85836410	85837409	RASSF9	15739	promoter
chr12	85873295	85874294	NTS	8038	promoter
chr12	86256392	86257391	MGAT4C	30871	promoter
chr12	88034536	88035535	RLIG1	25322	promoter
chr12	88029402	88030401	C12orf50	26665	promoter
chr12	88142089	88143088	CEP290	29021	promoter
chr12	88141307	88142306	TMTC3	26899	promoter
chr12	88580472	88581471	KITLG	6343	promoter
chr12	89352502	89353501	DUSP6	3072	promoter
chr12	89524797	89525796	GALNT4	4126	promoter
chr12	89526048	89527047	POC1B	30836	promoter
chr12	89708839	89709838	ATP2B1	814	promoter
chr12	90955177	90956176	CCER1	28373	promoter
chr12	91004973	91005972	EPYC	3053	promoter
chr12	91058025	91059024	KERA	6309	promoter
chr12	91111495	91112494	LUM	6724	promoter
chr12	91182818	91183817	DCN	2705	promoter
chr12	92145847	92146846	BTG1	1130	promoter
chr12	92701989	92702988	PLEKHG7	33829	promoter
chr12	92929296	92930295	EEA1	3185	promoter
chr12	93376925	93377924	NUDT4	8051	promoter
chr12	93441948	93442947	UBE2N	12492	promoter
chr12	93466514	93467513	MRPL42	14493	promoter
chr12	93571675	93572674	SOCS2	19382	promoter
chr12	93676375	93677374	CRADD	2340	promoter
chr12	94147577	94148576	PLXNC1	9106	promoter
chr12	94459868	94460867	CEP83	17966	promoter
chr12	94650558	94651557	TMCC3	29199	promoter
chr12	95003698	95004697	NDUFA12	23987	promoter
chr12	95073619	95074618	NR2C1	7971	promoter
chr12	95217468	95218467	FGD6	21740	promoter
chr12	95216807	95217806	VEZT	18258	promoter
chr12	95473152	95474151	METAP2	16672	promoter
chr12	95551477	95552476	USP44	20064	promoter
chr12	95790765	95791764	NTN4	13658	promoter
chr12	95857952	95858951	SNRPF	11162	promoter
chr12	95942615	95943614	CCDC38	26843	promoter
chr12	95942331	95943330	AMDHD1	28577	promoter
chr12	95996345	95997344	HAL	4806	promoter
chr12	96035588	96036587	LTA4H	6710	promoter
chr12	96193375	96194374	ELK3	3325	promoter
chr12	96400440	96401439	CDK17	8750	promoter
chr12	96488577	96489576	CFAP54	26456	promoter
chr12	96906257	96907256	NEDD1	7723	promoter
chr12	98514590	98515589	TMPO	11875	promoter
chr12	98592686	98593685	SLC25A3	10989	promoter
chr12	98644789	98645788	IKBIP	26430	promoter
chr12	98644290	98645289	APAF1	576	promoter
chr12	99646753	99647752	GARIN6	28594	promoter
chr12	99984937	99985936	ANKS1B	24600	promoter
chr12	100142875	100143874	BLTP3B	29102	promoter
chr12	100199815	100200814	ACTR6	24025	promoter
chr12	100267080	100268079	DEPDC4	22952	promoter
chr12	100266177	100267176	SCYL2	19286	promoter
chr12	100356074	100357073	SLC17A8	20151	promoter
chr12	100472866	100473865	NR1H4	7967	promoter
chr12	100572684	100573683	GAS2L3	27475	promoter
chr12	100793776	100794775	ANO4	23837	promoter
